,Year,Mnth,09480000tmax(C),09480000tmin(C),11151300tmax(C),11151300tmin(C),10172700tmax(C),10172700tmin(C),08194200tmax(C),08194200tmin(C),08267500tmax(C),08267500tmin(C),06154410tmax(C),06154410tmin(C),02235200tmax(C),02235200tmin(C),02177000tmax(C),02177000tmin(C),07315200tmax(C),07315200tmin(C),12041200tmax(C),12041200tmin(C),10259000tmax(C),10259000tmin(C)
47,1983,12,16.334193548387102,1.300967741935484,13.72935483870968,1.5203225806451612,1.5077419354838715,-10.685161290322583,16.082258064516125,2.564193548387097,-0.4932258064516131,-13.144838709677417,-12.330645161290322,-24.95903225806452,21.132258064516133,9.388709677419358,7.996129032258064,-3.96,5.4651612903225795,-6.005806451612903,-2.520967741935484,-8.079354838709678,14.625161290322582,0.7080645161290322
48,1984,1,14.625483870967741,-0.810967741935484,15.765483870967742,-1.0790322580645162,-1.9945161290322577,-16.302580645161292,15.143225806451612,5.002903225806451,0.658064516129032,-22.661290322580644,0.9638709677419357,-10.806774193548387,18.758709677419354,7.40258064516129,8.203548387096774,-4.845483870967742,10.847096774193549,-3.6396774193548382,4.601935483870967,-0.7761290322580647,15.110645161290327,0.5138709677419354
49,1984,2,17.365862068965516,-1.246551724137931,16.942758620689656,-1.5713793103448277,1.7162068965517236,-13.94310344827586,23.184827586206897,8.13689655172414,0.2517241379310345,-20.961379310344828,5.76586206896552,-6.246206896551724,22.03931034482758,8.756206896551724,11.806896551724138,-2.3644827586206896,18.047241379310346,0.8275862068965518,6.465517241379311,-0.054827586206896546,16.513103448275864,-0.7310344827586207
50,1984,3,20.866451612903226,2.1909677419354834,20.35806451612903,0.8816129032258064,6.22548387096774,-8.007741935483873,28.46709677419355,12.835806451612903,2.723225806451613,-14.362903225806454,2.3345161290322576,-6.798709677419357,24.30806451612903,10.557096774193552,14.794838709677421,0.24032258064516115,19.330645161290324,4.689354838709677,8.686774193548386,-1.0335483870967743,19.270967741935486,1.7487096774193553
51,1984,4,22.3,4.8999999999999995,20.670666666666666,0.9666666666666668,10.770333333333332,-4.937333333333333,33.51566666666666,16.262999999999998,6.156999999999999,-10.33,12.665333333333331,-1.9116666666666666,26.74700000000001,13.66366666666667,17.57133333333333,5.023666666666667,24.389999999999993,8.391,9.506,-2.292666666666667,20.117333333333328,2.4926666666666666
52,1984,5,30.526451612903227,11.795806451612904,29.53870967741935,5.849354838709677,21.169677419354837,1.9080645161290322,34.2641935483871,19.728064516129034,15.885483870967745,-3.2180645161290333,18.44516129032258,2.043225806451613,29.736451612903224,17.631612903225804,23.494838709677417,8.39290322580645,30.670322580645166,15.449032258064516,11.96483870967742,-0.12645161290322582,29.41,8.843870967741939
53,1984,6,30.71266666666667,14.146000000000004,29.533000000000005,7.473666666666668,23.503333333333337,4.669333333333333,35.969666666666654,22.616333333333333,17.212333333333333,-2.3123333333333336,21.49933333333333,6.566666666666666,31.34966666666667,19.969333333333335,28.15633333333333,13.977333333333336,34.977666666666664,20.94366666666667,16.527333333333335,2.836666666666666,29.393333333333327,9.709999999999999
54,1984,7,29.78290322580645,14.759999999999998,33.931290322580644,12.426129032258066,30.10161290322581,9.845161290322581,37.22032258064515,23.10483870967742,20.49161290322581,1.4258064516129034,29.38,9.989032258064519,32.109032258064516,21.446129032258064,26.43290322580645,15.490967741935481,37.08967741935485,21.555806451612902,22.534193548387098,4.727096774193548,32.1358064516129,15.564516129032258
55,1984,8,28.30838709677419,14.617419354838708,32.69193548387097,10.860967741935482,28.054516129032258,10.554193548387097,37.50322580645161,23.433870967741935,18.38322580645161,1.3851612903225805,29.97129032258065,11.603870967741937,32.511935483870964,21.917096774193546,27.03516129032258,15.90064516129032,36.78,21.77483870967742,22.268387096774195,5.287419354838709,31.335483870967746,15.125483870967743
56,1984,9,28.585666666666675,12.699,33.201,10.758333333333333,23.156666666666673,4.873333333333334,32.81366666666667,20.679,17.594999999999995,-1.107,15.943000000000003,1.9486666666666677,30.47733333333333,20.922000000000004,24.798333333333332,10.281333333333334,30.640333333333334,16.538,17.371666666666666,4.354666666666666,30.33566666666667,13.083999999999998
57,1984,10,21.075161290322576,7.006129032258064,22.843225806451617,3.5938709677419345,11.688387096774193,-2.8609677419354838,29.291935483870976,19.196774193548393,7.197741935483871,-6.686451612903226,9.815483870967741,-4.92,29.109032258064513,18.3941935483871,22.53516129032258,10.27516129032258,23.73096774193548,12.005806451612905,9.339677419354839,0.9645161290322581,21.18580645161291,4.75483870967742
58,1984,11,18.620333333333335,1.3636666666666664,15.594,1.0946666666666665,8.261000000000001,-6.655333333333335,24.047333333333338,11.233666666666666,5.582999999999998,-10.128999999999998,5.933000000000002,-7.027666666666668,23.852999999999998,11.745666666666665,13.466666666666663,-0.3803333333333337,17.89266666666667,5.243333333333334,2.6553333333333335,-0.19333333333333347,16.039,0.6076666666666662
59,1984,12,14.040967741935487,0.008387096774193649,11.430322580645157,-0.49935483870967745,2.2496774193548386,-11.96322580645161,23.00483870967742,12.25935483870968,3.0574193548387094,-12.760967741935486,-6.09258064516129,-19.047096774193545,24.593225806451617,11.58483870967742,14.415483870967744,1.3919354838709674,15.581935483870966,3.749677419354839,-0.7122580645161292,-2.815483870967742,10.456129032258065,-1.3912903225806452
